"x"
-2
-2
-3
-2
72
-2
19
6
-4
-3
5
-2
0
-3
-5
-4
0
-4
1
5
1
0
-1
-2
-2
-2
-3
-2
8
2
2
-2
5
-4
10
0
-3
-2
100
19
-2
4
-3
0
-1
5
1
0
-1
-2
393
-2
0
-4
8
5
0
18
22
14
7
8
4
0
32
-1
31
22
7
30
131
18
0
23
0
-3
32
0
24
9
11
14
19
0
10
-1
3
10
0
30
12
8
7
6
0
5
9
12
3
102
3
10
2
9
-1
9
4
0
-2
5
3
4
2
10
4
-1
0
1
-2
1
1
1
0
0
0
7
1
-7
-4
18
15
7
23
56
81
-5
54
-7
13
8
13
0
0
1
5
1
0
2
-5
3
3
-1
0
14
9
0
2
2
-1
0
4
0
1
3
5
-2
-1
13
-1
0
11
2
0
10
7
7
1
4
4
-6
3
2
7
4
9
3
10
2
0
0
25
18
55
27
13
28
24
26
25
38
26
28
33
19
28
22
51
65
0
47
179
0
0
8
5
4
1
-2
2
2
2
5
7
3
2
0
2
1
4
1
1
0
0
7
8
3
2
-5
1
0
2
22
-2
2
0
3
0
107
82
0
-2
4
0
0
-1
-1
3
0
-5
0
5
-1
0
1
3
5
1
-1
1
-1
0
8
4
5
1
1
1
4
-3
9
-3
-5
1
-4
-4
-4
-3
-4
2
-4
22
-4
-1
0
12
0
132
-3
9
-3
-7
-5
-4
-3
-5
-4
-5
-4
-2
6
0
0
-2
-3
-3
0
7
4
5
1
1
1
0
-7
-7
2
13
1
-2
23
-5
-4
2
-4
-3
6
-3
-2
-3
4
0
0
-7
7
0
1
1
1
4
-3
9
-3
-5
1
-4
-4
-4
-3
-4
2
-4
22
-4
-1
0
12
0
0
36
1
1
0
-7
-7
24
4
-5
-5
-3
-4
-4
-4
-2
5
-3
-7
-4
2
-3
4
0
-2
-7
9
-1
-7
-4
-4
-4
-4
-4
-3
-4
2
-4
22
-4
-1
0
0
0
0
1
1
13
-7
-4
9
-2
0
14
0
0
0
4
0
2
1
10
0
0
0
3
-3
4
0
2
1
125
2
0
5
1
-3
2
0
-5
8
0
19
53
0
3
0
8
-6
-5
-3
-1
4
-7
250
-5
13
1
14
1
0
-2
-4
1
0
1
1
2
1
-7
-1
-3
-1
-3
23
5
-4
7
2
3
3
2
1
0
1
0
5
-1
0
1
2
1
8
2
4
4
6
6
-3
4
0
2
1
10
-5
-7
14
-7
2
0
5
1
-3
2
0
17
0
3
0
1
-2
-2
-3
-1
4
-7
10
2
-1
4
2
-3
4
-2
-5
-7
14
-7
2
0
5
1
-3
2
0
1
1
2
1
-4
-4
-3
-1
0
6
6
-3
5
-1
2
1
-4
5
-7
11
1
1
0
0
2
0
8
2
-5
1
-4
-1
-7
6
19
4
0
2
1
10
-6
-6
7
8
0
0
-5
3
-1
-1
1
-4
-1
29
20
12
32
12
193
11
41
0
0
7
-3
19
-2
112
36
31
4
61
3
23
11
1
2
-2
16
0
0
7
-3
28
129
12
8
-2
-1
0
7
-7
15
14
43
11
27
-5
25
27
131
2
-7
10
-2
0
0
7
-3
144
13
33
-1
15
8
29
5
8
27
4
3
3
-6
0
0
0
4
-5
0
0
12
15
212
12
0
-3
8
8
0
10
-3
5
-2
-1
3
-2
16
17
0
-5
10
-7
2
12
4
2
-2
1
0
-7
4
8
12
-2
-1
-6
12
-2
0
0
7
-14
15
0
-5
-7
-7
20
-1
3
2
-7
11
2
1
-1
3
1
0
9
2
2
-2
5
-4
-3
7
1
-1
2
0
275
52
235
0
1
0
0
-1
-7
-7
16
-1
2
-7
-3
9
124
-2
11
-1
55
68
49
0
-7
-7
11
21
-1
194
5
-7
17
7
3
5
15
-3
19
-1
0
-3
-7
25
-7
-1
7
14
12
-2
1
1
1
1
0
9
14
-1
3
-2
32
0
7
1
0
4
-2
-4
1
1
9
9
7
28
10
0
0
5
4
0
-3
3
-7
10
1
-5
2
1
1
1
1
0
4
-3
7
-4
0
31
180
243
-6
55
24
0
82
0
107
0
-1
-7
-7
16
274
1
-7
-1
70
4
20
2
1
0
1
0
-2
4
-2
-2
0
-2
0
0
6
17
7
8
10
10
13
12
9
19
4
7
9
13
8
17
9
6
10
14
11
20
2
14
7
8
15
0
-2
-2
-2
-1
-2
-2
3
0
-1
4
-2
-2
3
-1
0
-2
-2
-1
1
-1
-2
0
41
25
5
0
124
-2
-2
5
-2
-2
5
-2
-2
-2
-1
-2
4
-2
-2
5
2
2
12
-4
-2
2
-2
0
-1
-2
-2
0
-1
1
-1
-2
4
-1
-2
-2
-1
-2
-2
5
0
3
1
-3
-2
-1
4
0
-1
4
1
-2
0
-2
-2
0
19
12
3
5
10
15
7
10
10
19
3
14
11
8
11
10
14
12
8
10
29
11
12
8
5
17
0
337
19
111
0
26
22
30
7
27
9
22
0
9
19
37
0
0
8
12
58
3
2
-1
304
0
1
0
0
3
-4
7
-1
4
0
4
1
2
1
-2
0
-7
-5
0
110
0
1
0
1
2
-4
7
-1
1
3
4
1
2
1
-2
0
-7
-5
10
-1
2
2
4
0
0
2
2
-1
0
9
-1
1
37
1
11
2
0
5
1
3
2
5
3
4
0
0
2
2
-1
0
1
0
1
2
1
2
-1
1
49
7
6
0
12
9
7
10
3
8
-4
24
-5
24
0
1
0
1
2
-2
5
2
-2
3
4
1
2
1
-2
0
-7
-5
10
-1
2
2
4
0
0
2
2
-1
0
0
1
33
43
2
166
58
21
8
12
24
44
22
8
2
11
0
2
2
4
1
-1
2
2
-1
0
0
-7
16
-6
0
2
-7
8
1
0
2
3
1
0
2
3
-2
0
0
79
0
1
59
26
29
92
28
-3
36
58
0
-6
3
0
-1
-1
-5
7
-1
3
0
-3
-1
0
4
-1
-3
0
31
-4
8
-2
4
-3
-3
0
101
0
-7
1
-2
-3
-3
-7
5
-3
1
59
5
-7
-3
0
4
-1
-1
-1
-1
1
0
4
-2
4
-2
-4
0
-7
29
19
-2
4
-2
1
-2
5
-3
-1
-4
-1
0
4
1
-3
1
3
0
-3
3
-4
-4
0
-7
1
-2
-3
-3
-7
4
-2
1
33
-4
5
-7
-7
4
4
-1
-1
-1
-1
1
0
4
-2
4
-2
-4
0
-7
83
-7
4
-2
1
59
-1
-3
-1
0
4
-1
-1
-2
1
0
0
4
-2
4
-3
-3
0
-7
1
-3
-3
-3
-7
5
28
1
2
-4
-1
-3
-1
0
4
3
-5
-2
0
1
0
4
-2
4
5
-7
0
5
-2
1
0
114
0
-7
1
-2
-3
-3
-7
5
-2
0
1
2
-4
6
-7
-4
0
4
0
-2
-1
-1
1
0
4
-2
4
-2
-4
0
90
0
-7
1
-2
-3
-3
-7
5
-3
1
33
2
-7
-3
-1
0
4
-1
-1
-2
0
1
0
14
-7
-1
-3
-3
0
-7
1
-2
-3
-2
-7
3
-2
4
-7
41
-3
-7
-2
-1
4
-1
-1
-1
-1
1
0
4
-2
4
-2
-4
0
0
-3
1
0
12
59
59
-4
62
28
0
-7
-4
-7
-5
11
24
-5
34
-1
-9
5
0
4
9
-1
-2
0
1
0
0
24
25
-3
-7
5
-3
4
56
5
-7
-3
0
4
1
-3
-1
-1
1
0
4
-2
4
-2
-4
0
-7
0
-2
19
0
1
25
4
-1
-3
-1
0
4
-1
-3
0
0
1
9
-5
-2
4
-3
-3
0
-7
1
-2
-3
-3
-7
4
-2
1
59
-1
-2
-2
0
4
-1
-1
-2
0
1
3
1
-2
4
-3
-3
0
-7
0
-2
-3
-3
-7
5
28
1
2
-4
6
-7
-4
0
4
-1
-1
0
-2
4
-3
4
-2
4
-3
-3
0
1
-2
0
0
-7
1
-2
-3
-3
-7
4
-2
1
59
-1
-3
-1
0
4
-1
-3
0
0
1
0
4
-2
4
-3
-3
0
515
0
-3
-4
-4
-4
-5
-8
-12
-7
-5
15
-5
-1
8
3
-5
1
22
-5
23
-4
-1
-6
-4
0
27
37
-4
69
23
-4
20
0
0
0
14
12
-5
3
22
-6
6
22
3
-2
4
0
42
15
32
29
-4
12
0
13
14
12
-5
3
22
5
-5
22
3
-2
4
-2
7
-7
53
-4
27
17
15
0
28
1
382
0
314
39
74
-5
64
28
45
0
0
-2
0
-1
-14
-4
-9
-4
-18
0
-4
16
-5
-3
-2
3
-5
4
-3
-5
-3
-1
9
-7
-6
-4
75
-4
0
-1
0
0
52
16
0
0
-6
0
0
13
0
0
-3
31
6
12
12
14
0
2
26
33
16
27
35
0
47
272
31
0
8
0
19
0
0
4
-7
-7
9
0
12
5
10
10
19
36
14
0
-2
-19
16
-2
12
-7
11
0
0
15
-5
21
12
4
7
16
-1
-2
27
-1
14
52
16
0
0
15
7
9
129
-1
-2
0
3
-3
25
0
5
5
-1
0
51
8
0
5
17
-1
8
1
14
10
1
12
27
0
7
4
2
-3
0
49
0
2
22
-2
85
99
0
8
0
68
22
0
1
-19
-2
-11
1
0
8
3
-3
330
0
-7
93
-5
15
24
34
4
25
13
12
0
0
51
0
0
4
0
-1
19
25
20
0
0
0
0
6
68
0
0
2
0
4
-1
-1
-1
1
-1
5
-1
3
-2
-2
-1
0
6
-4
5
5
-7
1
-1
5
-2
-1
3
-2
0
-1
3
-2
0
-2
4
-1
-1
-1
1
-1
5
-1
3
-2
-2
-1
-1
7
-4
6
2
0
4
0
0
9
0
-1
0
0
4
26
16
0
130
8
74
0
0
0
2
4
-1
-2
0
18
25
18
18
19
18
0
0
-1
-3
1
4
3
-7
-3
33
-4
26
-1
0
3
0
0
2
4
-1
-2
4
-1
-2
5
-2
-2
-1
-2
3
0
3
1
5
2
-7
-3
-3
6
-4
-5
1
27
0
39
-6
0
2
0
4
-1
-1
-1
1
-1
5
-1
3
0
-1
-1
7
-4
6
2
0
4
0
-4
-2
-1
3
-2
0
2
0
4
28
-1
1
34
-1
3
-2
-2
0
230
130
0
6
0
0
2
4
-1
-2
4
-1
-2
5
-2
-2
-1
-2
3
0
3
1
60
-3
-3
1
1
-5
1
-1
-2
0
24
42
22
54
107
0
0
9
0
-1
9
-6
6
3
3
-5
1
1
3
2
-3
-5
-4
-5
1
4
-2
-4
-2
2
-8
-2
-2
-1
0
-6
5
4
-3
2
-2
0
1
-5
-8
-8
-8
-8
-4
2
1
4
-1
2
0
-1
3
-2
0
-1
0
11
0
6
2
2
-1
-3
-1
-5
4
1
-2
-2
1
-2
-5
-5
1
-4
3
-2
2
0
-3
1
-3
0
-1
0
1
0
0
0
-2
48
22
9
20
19
33
-4
29
29
10
1
0
0
58
0
7
1
23
-5
-5
6
-2
-1
-2
1
-3
-4
-5
94
24
3
6
-4
-1
0
168
32
0
4
1
-3
4
-3
-3
-1
-3
-5
1
4
0
-1
-1
-3
-4
4
0
-2
4
-2
5
0
1
4
3
-3
-2
0
0
-2
-2
-6
8
1
-1
-2
2
1
4
0
-1
-1
2
-7
2
0
-2
2
0
5
0
1
4
3
-3
-2
0
13
267
0
0
6
1
-3
4
-3
-4
-2
-1
-5
1
4
0
-1
-1
2
-7
2
0
0
0
0
5
0
1
4
8
-1
-1
0
0
1
-3
4
-3
-3
-1
-3
-5
1
4
0
-1
-1
-3
158
-3
1
0
4
3
-3
-2
0
67
33
-5
2
-7
-2
-3
6
44
-5
-2
17
-1
-1
-1
-3
7
0
76
315
-5
17
-3
21
-2
-1
0
14
13
14
-4
0
45
33
5
-2
1
-5
-1
5
0
0
-2
3
4
0
2
1
-5
2
-7
-2
-3
6
44
-5
-2
17
-1
-1
-1
-3
7
1
1
-2
0
-2
67
2
1
-5
2
-7
-2
-3
6
44
-5
-2
17
-1
-1
-1
-3
7
1
1
-2
0
-2
3
4
0
2
1
-5
0
-2
3
4
0
2
1
-5
2
-7
-4
-1
6
44
-5
-2
17
-1
-1
-1
-3
7
1
1
-2
0
4
19
2
1
-5
2
-7
-2
-3
6
0
-2
17
-1
-1
2
5
-2
-1
1
-2
0
-5
-3
6
5
4
-7
5
17
-1
-1
-1
-3
7
1
1
-2
0
167
0
12
-7
87
17
-3
24
14
14
19
-2
0
-2
0
2
0
-2
49
-3
9
0
411
0
3
0
1
-5
2
-7
-2
-3
8
42
-5
-2
17
-1
-1
-1
-3
7
1
1
-2
0
5
-1
34
41
1
-2
-1
-4
-1
1
4
-1
0
0
-2
-3
-1
0
5
2
-2
0
3
0
18
0
0
0
-1
3
0
10
51
554
0
0
0
24
7
28
52
32
32
44
37
35
2
0
1
5
0
-2
-7
163
-2
0
3
0
4
8
-4
5
5
14
-1
-1
0
-1
3
5
-7
14
4
-3
0
3
0
10
-3
0
-3
5
19
0
0
13
0
0
4
0
-4
61
32
31
30
4
44
17
0
0
-2
-6
4
-3
0
0
1
0
4
0
-4
2
2
-3
3
-1
0
0
4
-3
1
-2
4
1
0
3
-3
0
5
-1
5
4
-3
0
1
3
3
5
0
19
20
4
-3
7
5
1
8
5
-2
-7
23
-2
-1
0
3
4
0
2
3
5
0
27
43
19
-1
8
2
142
0
0
19
20
4
-1
5
5
4
0
1
7
-7
23
-2
-1
0
3
4
0
2
3
5
0
19
20
4
-3
7
5
1
8
5
-2
4
12
-2
0
0
3
4
-1
3
2
5
2
5
0
281
28
3
52
17
70
0
1
8
5
-2
4
12
-2
0
0
3
4
-1
3
2
5
2
5
0
19
20
4
-3
0
19
20
4
-3
7
5
1
8
5
-2
-7
23
-2
-1
0
3
4
0
2
3
5
0
19
20
4
-1
144
-2
-7
23
-2
-1
0
3
4
0
2
3
5
0
-3
0
0
4
-1
1
2
0
0
0
-1
1
1
-1
0
-5
-1
1
1
-1
0
0
0
0
0
5
-2
-3
-1
5
-4
-1
-2
-2
5
-1
0
561
0
-29
-32
-26
-30
-30
-31
-29
-29
-31
-30
0
-32
-32
0
-2
4
-1
1
-2
4
0
0
-1
1
1
-1
0
-5
-1
1
1
-1
0
3
-2
-1
-2
35
-3
0
0
414
46
0
623
0
8
6
10
177
-1
-4
6
-3
-2
-4
-1
-5
1
55
-4
0
-14
-14
-34
-28
-20
-27
-35
-34
-33
-34
-33
-20
-33
7
-33
-33
-33
-32
-33
-33
-33
-32
-31
-28
-29
-34
0
0
6
-2
0
5
-4
0
5
6
-2
0
7
24
10
-2
1
-1
-2
-4
-3
1
-2
-3
0
-2
-2
-2
-5
1
-7
18
7
1
21
-3
-1
0
0
273
0
-5
0
-3
351
12
0
-2
6
-2
5
-1
-2
-2
-2
5
-3
-5
0
-3
-2
1
2
1
-2
-2
7
1
0
-2
6
-2
5
5
2
2
-2
-1
-5
-3
-2
0
-1
-2
5
-2
-2
-2
3
-4
0
-4
0
-2
-7
-2
-2
0
46
0
-1
0
55
-10
2
1
-2
-2
6
0
4
-1
-2
-2
6
-2
-2
-2
5
4
-5
0
-3
-2
1
2
1
-2
-2
-4
-4
4
-1
2
19
0
-2
0
-1
4
-2
-2
0
-1
0
-2
6
0
2
1
-4
0
-2
5
-2
0
-2
-2
0
-2
0
96
54
103
-2
0
12
19
13
19
19
5
-5
-6
-5
-2
1
-2
5
5
2
1
-2
0
0
5
0
-2
91
0
9
4
-2
8
2
0
0
51
-3
0
0
0
-8
-1
5
-7
-3
-3
12
-1
0
9
-7
-7
-4
72
0
28
95
0
0
28
95
0
15
46
0
36
15
46
0
4
-2
1
61
0
0
0
-1
9
4
0
0
0
3
2
0
1
0
-4
5
0
3
-3
0
0
-8
-1
5
-7
-3
-3
12
-1
2
7
39
-3
2
12
0
-7
-2
0
11
-2
-2
5
5
0
12
0
0
0
0
-1
5
-7
2
3
-1
-1
0
-7
-1
-1
0
1
-7
20
0
0
-1
5
0
0
-1
5
-7
4
-1
-5
2
2
-3
-4
-1
-3
-1
-2
-7
0
-1
-1
-5
-6
43
524
0
3
-3
0
44
0
1
61
0
35
-8
-1
5
39
-4
9
0
0
3
-2
-3
-1
5
46
0
0
4
43
46
35
-8
-1
5
46
-5
3
17
6
-2
5
5
0
12
0
0
-6
5
0
-1
5
0
86
460
0
0
9
29
64
0
-1
0
0
3
1
1
2
3
2
-1
-4
2
0
5
3
-3
-2
2
1
-1
0
2
2
-2
0
9
29
0
-2
0
3
-7
5
-1
0
0
3
1
1
7
0
0
2
-4
-1
5
-2
0
-2
-7
3
-1
1
-7
2
-1
0
0
-2
2
0
1
-2
0
3
1
1
2
5
212
0
-5
9
29
0
3
1
0
-3
34
-1
0
0
10
25
2
3
31
-1
34
10
7
7
6
12
9
11
2
4
0
50
19
27
26
24
24
33
19
22
26
30
22
20
29
19
26
26
26
0
1
0
-4
7
1
-1
-2
4
0
5
-1
-7
10
2
-7
0
0
0
-1
-1
47
38
-3
4
0
-30
0
138
124
0
16
-7
7
3
0
4
0
0
165
0
6
8
1
5
2
2
-1
0
-7
9
0
-2
7
23
4
2
4
3
0
0
5
4
3
8
12
4
-1
5
11
0
17
11
8
0
3
1
1
7
20
38
27
19
0
162
24
87
22
56
0
48
0
0
207
-2
-5
327
60
0
33
12
22
1
30
22
17
13
27
13
0
41
8
5
-3
12
6
4
0
2
-1
3
-3
-4
-2
-5
-3
-1
-3
0
-4
-2
-5
-2
9
-2
-1
-1
-1
-6
1
4
0
0
1
-4
-3
7
-4
0
314
7
44
1
9
9
0
29
0
-2
-2
-2
-3
7
-5
0
-2
2
2
-4
-4
0
-3
-1
-4
0
-3
-3
-1
-4
-2
-6
-2
-7
-2
-5
1
-4
0
0
4
8
2
-4
-3
-1
-3
-1
-4
0
-3
-2
6
1
1
-2
-2
21
-5
-3
-14
0
0
1
4
-3
7
-5
0
-2
2
2
-4
-4
0
-3
-1
-4
0
-3
-3
-1
42
4
7
-3
-5
-3
0
3
-2
-2
2
-6
4
-1
4
-4
2
-4
-3
-1
-3
-1
-4
0
-3
-2
6
0
2
-2
-2
21
-5
-3
-1
0
27
-7
21
12
1
13
13
7
5
9
5
10
5
-1
-3
13
8
6
0
0
66
0
3
-1
0
-2
3
0
-5
9
-3
-1
-4
9
-2
-4
-3
4
-4
0
-2
-5
-2
-3
3
2
1
-4
14
4
2
-3
0
1
-7
3
7
-7
-7
-5
0
1
-2
3
-7
10
-1
-2
2
2
-4
0
19
15
0
60
6
26
-3
-3
0
-7
21
0
7
5
12
-4
9
9
11
4
10
-1
3
-5
-5
-5
-4
-2
-4
-2
50
12
0
47
0
7
5
12
-4
9
5
7
0
6
-1
-1
-5
-5
-5
-4
-2
-4
-2
50
12
0
21
9
0
350
47
0
338
0
3
2
-5
0
0
7
5
12
-4
9
9
11
4
10
-1
3
-5
-5
-5
-4
-2
-4
-2
50
12
0
21
9
0
7
-1
1
-2
0
4
-1
-2
-2
1
1
2
5
3
4
2
0
0
66
12
0
3
2
-2
0
3
2
-4
-2
-2
12
-2
4
-2
-2
2
-5
9
-2
-4
-1
-2
68
-2
0
-4
-4
-1
-2
0
-3
0
3
3
2
1
24
-4
2
0
-7
-7
-7
-7
-7
16
-5
-4
-3
-1
1
-2
-3
8
0
44
12
58
72
29
33
50
60
45
12
1
12
0
0
-4
-3
-2
-2
0
-3
0
3
3
5
-2
24
-4
2
0
3
2
-4
-2
7
-4
-7
-7
-7
-7
-7
-7
-7
-7
-7
-4
0
-2
-1
5
-4
8
4
2
2
1
-2
-3
0
-2
25
-5
-2
-2
25
-2
-2
-2
4
-2
3
-6
3
0
-3
5
0
-3
-2
18
-2
-2
18
-7
-3
0
-3
2
0
-4
-4
-1
-2
0
-3
0
3
3
2
1
0
-4
-4
-1
-2
30
-3
3
3
2
1
1
-7
-4
2
0
-2
2
-2
1
-5
5
3
2
-2
0
-2
-2
-1
3
5
-3
5
0
2
-2
3
-2
-2
-2
4
5
13
2
0
2
0
-4
-4
-1
-2
0
85
-7
0
3
3
-5
-2
-2
-2
1
-3
-2
0
2
8
-4
0
-4
-1
-4
0
3
-3
-2
1
-1
-3
5
0
2
-4
-7
-7
-7
1
-4
1
-7
-7
-7
-5
9
-2
-3
-7
-3
-2
0
-3
0
-6
87
-4
-3
1
0
3
2
-4
-2
-2
12
-2
4
5
0
-7
0
-7
-7
-7
-7
-7
-7
-7
-7
-7
-4
-3
-3
-3
1
-2
-3
2
0
2
2
-4
-2
0
-7
-7
-22
-5
-4
-3
19
-5
-4
-2
-5
-4
22
-5
-5
-3
-1
-3
6
-7
-7
-7
-7
-7
-7
-7
0
135
227
110
0
25
46
149
159
348
0
-65
-35
-38
82
-12
-13
-17
0
-24
-25
-26
-27
-9
-25
-26
-26
-25
-28
-32
-26
-27
-25
0
4
4
5
0
6
9
5
15
11
12
4
5
4
9
7
3
1
0
5
4
5
4
2
-2
4
3
0
0
8
0
-55
-56
-56
-55
-54
-55
0
0
108
171
0
27
18
0
45
0
4
4
5
6
8
9
5
0
12
15
9
23
0
5
0
77
66
0
-10
0
3
2
0
1
-1
3
-4
-3
-4
-4
16
1
-3
16
1
41
2
-3
-7
12
0
2
4
1
3
0
4
1
0
1
-1
2
-3
-3
-4
-4
16
-2
0
-7
0
6
29
2
-3
3
2
0
2
4
0
50
51
-5
1
-1
-3
2
0
0
3
2
6
-5
-1
2
0
3
-1
-3
3
-2
1
15
3
2
-1
10
0
0
6
29
2
-3
20
15
2
4
1
0
4
-7
8
1
-1
2
-3
-3
-4
-4
0
-6
-1
0
-7
1
7
28
19
66
1
4
1
3
0
4
1
0
1
-1
2
-3
-3
-4
-4
18
-4
0
-3
-3
11
1
3
8
0
12
0
4
2
1
3
0
24
-4
23
-1
27
-1
8
-2
103
-1
-4
0
14
0
45
10
27
24
28
0
6
29
12
53
4
-1
27
-1
8
20
14
7
3
57
61
3
0
0
-2
11
6
19
24
-4
23
-2
28
-1
8
-2
103
-1
-4
0
14
28
0
6
29
12
54
3
-2
28
-1
8
-2
-7
-7
-7
-5
-11
-1
38
70
0
-1
-14
0
2
-2
4
-6
-1
8
-2
103
-1
-4
0
14
28
0
0
73
16
3
-2
28
-1
145
-6
159
-4
0
-2
63
24
-4
23
-2
28
-1
145
-6
-1
-4
0
14
30
0
0
165
4
11
10
-4
7
98
-4
0
0
16
0
0
0
194
160
0
61
0
0
0
0
0
36
148
5
12
18
6
-19
-6
25
153
5
0
0
0
0
0
-33
0
-3
-1
4
0
0
0
-25
-22
0
-25
-28
-23
-30
0
-34
-34
-45
-60
-60
-21
-29
-31
39
-30
0
0
0
0
120
0
0
0
-57
0
-63
-58
-52
-47
-57
-53
-61
-56
-59
3
-60
-58
-53
-60
-59
-61
-60
-59
8
0
0
-58
-30
-28
-30
-19
-29
-30
-28
-29
-31
-37
-28
-30
-30
-31
-29
-31
-30
-29
-18
0
-26
-2
26
-30
-37
-28
-24
92
73
-31
13
-36
-37
0
3
0
194
0
2
0
0
-166
-150
0
170
0
-32
0
0
55
18
40
5
0
-32
-14
-28
-24
350
0
0
-4
-6
2
0
1
-7
0
-4
0
31
-5
4
-1
2
-2
2
-1
0
-7
2
-2
0
0
0
27
-1
9
28
-7
6
16
2
6
17
10
6
-1
8
2
5
6
8
7
1
3
0
5
8
-1
14
5
17
13
14
6
4
5
94
19
16
9
0
19
135
0
3
3
2
1
5
-7
9
4
5
5
6
5
9
0
5.3
4.3
13.3
4.3
16.3
33.3
11.3
14.3
10.3
11.3
5.3
13.3
4.3
10.3
4.3
8.3
5.3
10.3
9.3
5.3
5.3
6.3
8.3
5.3
7.3
5.3
7.3
6.3
7.3
6.3
6.3
6.3
6.3
6.3
8.3
0
-32
-27
-36
-32
-21
-31
-31
-37
-22
-27
-32
-29
-31
-32
-28
-33
-24
-31
-30
-30
-91
-89
0
0
0
0
0
252
199
9
0
-24
-27
-28
-15
-21
-37
-10
-17
-15
-21
-18
-7
-25
8
0
24
1
13
4
42
6
0
1
12
-4
3
23
12
23
28
6
12
13
13
4
0
-31
-47
-6
-48
-37
-24
-53
0
-1
8
17
5
-1
4
2
0
21
17
8
5
-1
5
1
2
7
0
12
0
10
0
55
0
0
0
-18
0
24
12
12
8
0
20
14
19
17
62
19
24
36
0
-24
-27
-29
-30
-56
-56
-58
-37
-47
-56
-58
-40
-49
-55
-55
-55
-56
-67
-54
-63
-54
-54
0
0
-6
0
2
9
0
18
-4
19
9
0
-3
0
-1
3
-1
-4
-1
-2
-2
-6
4
-7
-5
-4
-5
-7
-4
0
0
10
20
0
0
0
0
92
0
8
9
-2
6
-2
5
-3
19
1
-2
136
-4
4
0
14
-10
0
-20
0
0
-438
0
33
0
0
19
57
60
11
40
26
26
12
-3
7
17
0
0
0
0
-35
-28
-26
-24
-32
-31
-37
-15
-32
-25
-32
-30
-16
-75
-83
-31
0
0
38
2
-2
6
5
-3
1
-3
2
-1
1
1
0
-2
-2
11
6
-1
3
-2
1
0
0
1
-5
-2
2
1
0
2
-4
3
0
-3
1
1
-1
1
-2
-2
-1
3
3
-2
-7
10
0
-3
-2
1
0
0
0
-4
-2
0
7
1
2
-2
6
5
-3
1
-3
2
-1
1
1
0
-2
-2
13
0
-3
-3
